customer_id,age,email,salary,country,phone,signup_date
C04238,53,,83502,Australia,921-379-8309,2023-03-31
C00232,75,,188117,USA,=1-808-138-3949,2023-02-23
C04282,36,user4282@example.com,143430,UK,=1-734-322-8378,2023-04-07
C04066,,user4066@example.com,48051,Canada,(457) 644-9652,2023-11-05
C04871,78,,132364,UK,687 887 2250,2023-07-18
C00408,19,user408@example.com,67044,UK,=1-456-460-3630,2023-12-26
C02091,78,user2091@example.com,77315,Australia,707 355 2374,2023-01-28
C00087,57,user87@example.com,136239,Australia,=1-873-751-1003,2023-04-01
C00845,19,user845@example.com,119037,Australia,607 470 9474,2023-05-06
C01032,27,user1032@example.com,0,USA,7974637746,2023-07-02
C02650,40,user name@domain.com,95431,UK,=1-509-742-7342,2023-07-24
C04535,57,user4535@example.com,-10000,USA,(778) 259-1969,2023-04-01
C02744,18,user2744@example.com,148686,Australia,8269331531,2023-04-27
C03251,-999,multiple@issues@invalid,-1,InvalidCountry,,invalid-date
C01622,53,user4629@example.com,170791,Canada,(245) 223-2300,2023-01-12
C00856,69,user856@example.com,33453,Australia,(448) 952-1891,2023-02-21
C00079,78,user79@example.com,47508,Canada,3875932424,2023-11-27
C02248,40,user2248@example.com,129782,Canada,8822316623,2023-10-23
C04585,43,user4585@example.com,107658,UK,3652998107,2023-05-31
C03986,39,user3986@example.com,119051,UK,8513092999,2023-04-16
C02933,60,user2933@example.com,,USA,=1-602-573-5358,2023-09-04
C02930,67,user2930@example.com,79589,Australia,676 581 1317,2023-01-21
C02280,-100,user2280@example.com,-5000,UK,178-434-7107,2023-02-07
C04533,64,user4533@example.com,59592,USA,=1-318-729-5825,2023-01-25
C04173,43,user4173@example.com,107261,USA,4210581718,2023-12-23
C03895,59,user3895@example.com,148171,Canada,911 872 8369,2023-11-20
C04126,21,user4126@example.com,119846,USA,882-763-2376,2023-05-21
,57,user2177@example.com,175486,UK,(554) 145-5514,2023-09-20
C00425,20,user425@example.com,90142,Canada,=1-517-397-8011,2023-05-15
C00393,53,user393@example.com,75095,Canada,711 635 6604,2023-12-14
C04742,51,user4742@example.com,163595,Australia,(338) 227-3371,2023-10-20
C04753,28,user4753@example.com,43163,UK,935 306 7318,2023-11-23
C00105,48,user105@example.com,106396,Canada,(111) 173-1257,2023-08-18
C02993,-100,user2993@example.com,137215,UK,556-717-9385,2023-01-10
C03742,21,user3742@example.com,99123,UK,714 500 7378,2023-12-10
C01949,35,.user@domain.com,64152,Australia,=1-832-899-9326,2023-02-24
C01460,69,user1460@example.com,119959,USA,952 533 8443,2023-10-20
C04388,-10,,124968,UK,218-688-7091,2023-10-02
C02526,21,user2823@example.com,67052,Canada,(267) 525-2940,2023-09-29
C04411,44,user4411@example.com,113028,Australia,(460) 893-7607,2023-04-25
C04805,34,user4805@example.com,,Australia,367-822-6906,2023-08-20
C01588,58,user1588@example.com,105886,UK,743-888-3507,2023-07-07
C03122,,user3684@example.com,109872,USA,448.464.1852,2023-01-20
C01732,65,user@,114726,UK,3747921408,2023-04-16
C04869,64,user4869@example.com,40683,UK,4176118012,2023-12-24
C03738,37,user3738@example.com,0,Australia,=1-915-891-6091,2023-12-01
C03706,68,user3706@example.com,100134,Brazil,2959373785,2023-03-03
C01792,42,user1792@example.com,77365,USA,168-100-3507,2023-02-18
C02356,19,missingatsign.com,83473,UK,6020616922,2023-01-19
C01941,34,user1941@example.com,92559,Canada,2786576136,2023-06-19
C00703,57,,51869,Australia,906 333 3260,2023-01-17
C00259,41,,71979,USA,8329312966,2023-05-02
,-10,user2834@example.com,143221,UK,,2023-09-26
C00497,41,user497@example.com,179359,Canada,(346) 254-5919,2023-08-25
C00465,63,user465@example.com,192917,UK,6760652905,2023-06-04
C02706,22,user2706@example.com,150494,USA,,2023-07-11
C04348,63,user4348@example.com,-5000,Canada,(122) 189-3174,2023-11-14
C00173,18,user173@example.com,182035,Canada,282.551.2137,2023-03-22
C03095,55,user3095@example.com,63980,Canada,(105) 496-3893,2023-01-23
C04812,23,user4812@example.com,44779,Australia,4181976714,2023-07-05
C02541,33,user2541@example.com,,USA,1782424812,2023-12-20
C04305,55,user4305@example.com,0,USA,115-289-4768,2023-01-25
C02971,47,user2971@example.com,56502,,4534096467,2023-12-15
C02261,30,user2261@example.com,106382,India,2567069461,2023-05-28
C02113,70,user@domain..com,114719,USA,635.801.4349,2023-01-17
C00901,55,user901@example.com,191770,Australia,130-303-4241,2023-06-08
C01447,-10,user1447@example.com,,USA,155.818.2736,2023-06-19
C03718,37,,113021,Spain,131 757 8241,2023-02-22
C00742,-10,user742@example.com,179329,Australia,698.610.7937,2023-11-24
C02294,46,,92320,Canada,105.516.4393,2023-07-02
C02453,63,user2453@example.com,132484,China,891.556.4519,2023-02-19
C02641,38,user2641@example.com,66561,USA,(553) 945-1668,2023-11-28
C04101,77,user4101@example.com,92224,USA,7917243133,2023-07-09
C00962,-100,user1207@example.com,61085,Canada,(123) 700-8856,2023-04-16
,50,user510@example.com,101569,Canada,1085507405,2023-02-26
C02639,35,user2639@example.com,84962,USA,206 965 5815,invalid-date
C01668,33,user@domain.,,Canada,8704142790,2023-03-07
C03335,78,user name@domain.com,171900,UK,(572) 252-3543,2023-02-11
C01550,48,user1550@example.com,85798,UK,=1-486-321-6703,2023-11-10
C03289,-10,user3289@example.com,87939,Canada,=1-845-481-8682,2023-11-24
C02203,57,user2203@example.com,35867,Canada,,2023-02-18
C02567,62,user2567@example.com,196412,USA,7913460903,2023-06-02
C02698,33,missingatsign.com,84970,UK,737-139-9807,2023-04-13
C02045,66,user2045@example.com,96471,UK,(971) 901-7701,2023-07-13
C00768,52,user768@example.com,168368,UK,8333222223,2023-04-05
C04939,20,user4939@example.com,104353,Australia,894.854.7352,2023-10-16
C04197,300,user4197@example.com,,USA,,2023-11-05
C00422,73,user422@example.com,,UK,435-605-2895,2023-09-11
C00124,77,user124@example.com,34213,China,=1-851-439-7897,2023-05-10
C04471,54,user4471@example.com,103705,Australia,(146) 470-7355,2023-07-14
C02647,53,,102227,Canada,978-726-8917,2023-01-23
C00820,22,user820@example.com,96197,UK,651 183 2270,2023-12-02
C01404,0,user1404@example.com,97384,Australia,(414) 439-8846,2023-02-19
C01383,77,user1383@example.com,143892,UK,,2023-03-15
C02149,49,user2149@example.com,,Australia,8683546423,2023-04-16
,0,user1576@example.com,151724,Australia,7871714360,2023-03-18
C01639,49,user1639@example.com,,Canada,716.317.9638,2023-07-28
C01796,39,user1796@example.com,183903,USA,156 224 5913,2023-08-30
C04831,40,,185086,UK,869 444 3612,2023-08-16
C00400,79,user400@example.com,,Canada,119-893-8934,2023-02-02
C02311,43,user2311@example.com,156613,Australia,(739) 698-3731,2023-11-29
C00883,0,user883@example.com,150076,USA,=1-773-794-3369,2023-05-31
C04989,70,user4989@example.com,84847,UK,=1-271-106-9818,2023-03-10
C02918,51,user@domain.,117245,Canada,602 113 6046,2023-14-01
C01353,50,user1353@example.com,180872,Australia,=1-455-474-8347,2023-04-30
C03919,49,user3919@example.com,129273,Australia,2775021744,2023-08-21
C04565,44,user4565@example.com,100400,Canada,(221) 529-8976,2023-09-31
C02131,64,user2131@example.com,181818,Australia,6224576330,2023-06-08
C00983,42,user983@example.com,93972,USA,=1-926-352-9615,2023-02-17
C00457,21,user457@example.com,99087,Australia,882 212 9037,2023-02-20
C03554,19,user3554@example.com,95184,Canada,(346) 151-9329,2023-08-13
C00968,28,user1080@example.com,134927,USA,982-612-7131,2023-02-01
C01951,29,user1951@example.com,137049,Canada,950 696 1534,2023-07-28
C04329,45,user4329@example.com,75836,Canada,825-192-4683,2023-09-17
C00690,67,user690@example.com,34017,UK,=1-142-619-2727,2023-02-06
C02430,61,user2430@example.com,150667,Australia,105 880 7620,2023-02-14
C00634,47,user642@example.com,48689,UK,=1-118-105-7470,2023-02-30
C02393,29,user2393@example.com,0,UK,(141) 723-5354,2023-09-04
C01954,,user1954@example.com,116483,UK,329-678-9249,2023-07-05
C02768,46,user2768@example.com,135072,Australia,8392416466,2023-10-25
C03558,49,.user@domain.com,115936,USA,440.662.3231,2023-04-18
C03457,75,user3457@example.com,55494,Australia,(828) 141-4782,2023-01-14
C03358,57,user3358@example.com,,USA,796.774.9273,2023-12-11
C04782,25,user4782@example.com,194052,Australia,5016564330,2023-02-23
C02952,39,user2952@example.com,146278,Australia,380-566-5521,2023-07-18
C01885,69,user1885@example.com,69560,Canada,(720) 507-8843,2023-05-08
C00390,300,user390@example.com,121502,UK,,2023-11-28
C02495,50,user2495@example.com,81137,Australia,,2023-04-19
C03139,61,user3139@example.com,168561,UK,5466545009,2023-12-01
C04818,61,user4818@example.com,,USA,=1-859-809-7492,2023-10-05
C00846,-100,,182185,Australia,,2023-04-12
C00543,19,user543@example.com,57798,USA,3753498424,2023-03-02
C00092,71,user92@example.com,32257,UK,835 452 2462,2023-01-07
C00757,71,user4598@example.com,35993,Canada,984.578.7396,2023-05-18
C01980,40,user1980@example.com,188308,USA,2260108602,2023-05-06
C04624,49,user4624@example.com,193898,Australia,680 522 4604,2023-06-28
C04104,54,user4104@example.com,150050,Australia,319-578-1835,2023-04-05
C02923,130,,137529,USA,4711270669,
C02530,25,user2530@example.com,-10000,Australia,,2023-09-05
,56,user1677@example.com,58807,UK,4675905639,2023-10-02
C01049,-50,user1049@example.com,147269,Australia,,2023-06-08
C01961,33,user1961@example.com,84745,Germany,(566) 422-2890,2023-11-25
C02531,67,user2531@example.com,185371,Canada,(324) 627-3126,2023-10-01
C02802,51,user2802@example.com,41523,Canada,244 581 2780,2023-11-28
C00238,50,user238@example.com,74605,USA,=1-324-575-4409,2023-08-17
C02987,48,,171385,USA,742-862-5610,2023-08-20
C04843,35,user4843@example.com,140218,Australia,724 724 6691,2023-03-01
C01134,33,user1134@example.com,166304,USA,=1-523-776-4079,2023-05-17
C01806,130,user1806@example.com,62766,USA,814 919 2758,2023-06-22
C04346,52,user4346@example.com,76531,Australia,=1-565-486-1382,2023-08-23
C00164,79,user164@example.com,70992,Australia,976-719-3128,2023-01-16
C04291,62,user4291@example.com,64160,UK,422.592.3176,2023-12-12
C04725,65,user name@domain.com,147996,USA,239-846-2471,2023-12-06
C03235,69,user3365@example.com,90101,UK,703 742 2028,2023-11-29
C04847,64,invalid-email,189978,Australia,(852) 695-5232,2023-09-08
C03221,20,user3221@example.com,53331,Canada,(519) 419-3730,2023-08-31
C03659,25,user3659@example.com,92501,Australia,476 724 6665,2023-10-19
C03964,41,user3964@example.com,91192,Australia,,2023-11-16
C01812,53,,179515,Australia,7263566321,2023-05-22
C03132,78,user3132@example.com,36447,USA,4897716760,2023-01-01
C03400,56,user3400@example.com,113308,India,266-249-6604,2023-11-31
C01429,78,user1429@example.com,120610,Canada,461 426 9097,2023-06-10
C04459,56,user4459@example.com,81586,USA,1282449336,2023-04-14
C02819,0,user2819@example.com,142652,Canada,(414) 960-2081,2023-08-12
C04999,34,user4999@example.com,187221,Australia,812.941.7541,2023-09-19
C04925,19,user4925@example.com,108177,Canada,(821) 976-3572,2023-11-22
C04665,65,user4665@example.com,62376,Canada,(251) 273-3470,2023-02-05
C04614,200,user4614@example.com,,UK,409 964 8318,2023-09-29
C01453,25,user1453@example.com,161379,USA,(883) 286-8696,2023-05-03
C00594,45,user594@example.com,124776,Australia,465 826 8949,2023-09-14
C02726,61,user2726@example.com,116988,USA,943-945-8107,2023-03-10
C00042,45,user42@example.com,136122,USA,=1-884-774-6119,2023-07-15
C00561,0,,161184,Canada,329-830-4328,2023-04-06
C03222,-50,user3222@example.com,53004,Canada,,2023-04-03
C00857,32,user3338@example.com,172283,Canada,(840) 175-5628,2023-07-12
C00114,69,user244@example.com,97293,Mexico,=1-924-876-8424,2023-09-16
C01340,29,user1340@example.com,169335,Canada,214.199.1223,2023-01-31
C03765,63,,62332,UK,7586487092,2023-04-21
C03883,45,user3883@example.com,68090,UK,4446206748,2023-11-21
,78,user4362@example.com,178469,Canada,(244) 717-8823,2023-11-05
C01443,57,invalid-email,87616,Canada,=1-531-348-4452,2023-03-19
C00262,71,user262@example.com,55851,Australia,4889428336,2023-08-07
C04454,60,user4454@example.com,163089,Australia,548-389-1718,2023-02-17
C01690,49,user1690@example.com,57877,Canada,(572) 997-2755,2023-03-02
C01726,54,user1726@example.com,79877,Australia,602 852 6747,2023-02-13
C04086,20,user4086@example.com,31132,UK,,2023-12-18
C00835,55,@domain.com,139814,UK,1753890647,2023-14-01
C01867,57,user1867@example.com,125598,Canada,608-619-4690,2023-02-22
C02497,69,user2497@example.com,91497,Australia,9569995483,2023-05-02
C02011,73,user2011@example.com,178118,Canada,,2023-01-08
C00341,50,user341@example.com,181385,China,793 787 2431,2023-04-31
C03009,999,user3009@example.com,78639,Australia,=1-209-100-1511,2023-07-27
C01602,60,user1602@example.com,169920,USA,958.312.7402,2023-03-27
C03761,77,user3761@example.com,81024,UK,668-917-2508,2023-02-10
C04710,23,user4710@example.com,83915,Canada,6864241036,2023-12-02
C00481,69,user481@example.com,194006,Canada,=1-319-394-5344,2023-00-15
C03075,19,user3075@example.com,176864,UK,131.361.8759,2023-09-10
C03925,65,user3925@example.com,97819,UK,1574347894,2023-06-08
C03622,39,user@@domain.com,136802,Australia,296.986.1381,2023-02-29
C04654,64,user4654@example.com,34655,Canada,127 718 5933,2023-06-04
C03067,27,user3067@example.com,-5000,Germany,1306386460,2023-05-26
C04712,35,user4712@example.com,171691,USA,146 470 6217,2023-08-06
C01767,70,user@@domain.com,107154,USA,238.526.4268,2023-12-06
C04488,30,user4488@example.com,124192,UK,(392) 208-8526,2023-06-19
C02454,64,user2454@example.com,163913,USA,(428) 579-4730,2023-12-03
C02898,63,user2898@example.com,138047,Australia,(701) 274-1699,2023-02-27
C03840,43,user3840@example.com,0,UK,867 139 9718,2023-06-25
C04041,61,user4041@example.com,91554,China,533.905.6050,2023-09-10
C04693,67,user4693@example.com,72399,Canada,9411067740,2023-04-18
C03704,28,@domain.com,135723,USA,=1-823-686-7893,2023-11-05
C01272,76,user1272@example.com,171417,UK,749-181-2256,2023-04-22
C03099,62,user3099@example.com,45896,UK,,2023-08-10
C04516,47,user4516@example.com,130537,USA,=1-686-600-1070,2023-02-21
C03779,62,user3779@example.com,153607,Canada,7636535341,2023-03-08
C04156,77,user4156@example.com,126881,USA,504.591.3479,2023-11-04
C00348,45,user348@example.com,96641,Mexico,995 674 2435,2023-07-28
C02471,35,user3906@example.com,162283,Canada,754.335.4802,2023-03-01
C04639,21,user4639@example.com,50365,Australia,7567162889,2023-04-19
C02563,36,,164404,UK,919-645-6941,2023-05-24
C02201,26,user4605@example.com,148558,Brazil,495 845 9237,2023-08-07
C01424,56,user1424@example.com,,UK,251.499.8318,2023-11-26
C00657,47,user657@example.com,153489,USA,=1-949-953-7418,2023-02-05
C02103,51,user2103@example.com,32035,USA,230 875 1223,2023-09-31
,54,,195582,Canada,360.699.2339,2023-07-16
C04367,51,,,Spain,6556177919,2023-12-13
C02494,47,user2494@example.com,184536,Australia,(618) 692-9462,2023-11-05
C02666,64,user2666@example.com,84460,USA,=1-602-541-3184,2023-09-17
C04926,-1,user4926@example.com,71964,Canada,938-757-2371,2023-09-27
C03687,26,user3687@example.com,176025,USA,8934658811,2023-03-30
C03373,79,user3373@example.com,181770,UK,(506) 102-8045,2023-05-04
C04026,31,user4026@example.com,76015,Canada,176.860.3558,2023-11-12
C03619,39,user3619@example.com,180231,UK,(512) 907-4753,2023-07-28
C02501,-999,multiple@issues@invalid,-1,InvalidCountry,,invalid-date
C01466,55,user1466@example.com,165639,Canada,288 942 2264,2023-08-15
C04164,26,user4164@example.com,192046,Canada,449-291-5073,2023-09-31
,33,user116@example.com,46923,Spain,2583033048,2023-11-26
C01822,40,,82003,UK,=1-825-619-9608,2023-11-21
C01495,25,user1495@example.com,45641,Australia,(725) 721-2228,2023-02-15
C02402,42,user2402@example.com,70644,UK,=1-703-320-8982,2023-03-20
C01233,45,user1233@example.com,120221,Germany,976.952.4526,2023-08-21
C02662,79,user2662@example.com,137803,USA,673-559-1942,2023-12-17
C02893,55,user2893@example.com,46562,UK,9872881926,2023-11-31
C04588,79,user4588@example.com,136833,Australia,=1-684-799-7230,2023-12-03
C01154,68,user1154@example.com,-20000,Canada,6769110814,2023-10-28
C03873,41,no-dot@com,67500,UK,958-472-4443,2023-06-20
C00058,24,user58@example.com,,UK,283 821 8304,2023-07-29
C03651,46,user3651@example.com,126176,Canada,930-130-2748,2023-03-06
C04303,31,user4303@example.com,83693,Australia,=1-150-828-4474,2023-08-22
C04961,77,user4961@example.com,144316,Canada,=1-444-298-9912,2023-06-12
C01736,24,user1736@example.com,43704,USA,=1-858-812-8056,2023-05-16
C02197,,user2197@example.com,-50000,Canada,949 746 3793,2023-09-19
C03576,31,,109557,USA,6549690147,2023-11-06
C02476,,user2476@example.com,,USA,254 365 4651,2023-02-29
C00385,63,user2565@example.com,39873,Canada,(483) 262-2640,2023-08-01
C03180,57,user3180@example.com,76233,Australia,=1-462-960-4872,2023-12-07
,29,user4059@example.com,81360,UK,563 204 5038,2023-12-30
C03680,0,user3680@example.com,122837,UK,722 190 1446,2023-02-21
C00708,500,user708@example.com,103788,UK,446-422-7580,2023-04-15
C04295,76,user4295@example.com,112597,Canada,9433197937,2023-03-05
C01094,51,user1094@example.com,124715,Germany,353.716.3644,2023-03-06
C04461,70,user4461@example.com,171779,UK,891.838.1199,2023-09-17
C01377,52,user1377@example.com,116124,USA,=1-401-432-1938,2023-07-02
C04929,51,user@,84646,India,4794327780,2023-04-15
C00073,37,user73@example.com,46211,Australia,645.572.7566,2023-09-29
C00665,76,user1923@example.com,128071,UK,117 550 1145,2023-01-17
C03195,25,user3195@example.com,121074,Canada,=1-883-378-4360,2023-02-12
C01765,26,missingatsign.com,129352,USA,=1-546-795-6283,2023-01-05
C00744,27,user744@example.com,115178,UK,(247) 617-3082,2023-01-12
C04208,,user4208@example.com,143451,UK,,2023-04-01
C01006,76,user1006@example.com,62821,Canada,=1-772-348-8171,2023-04-16
C02669,56,user2669@example.com,145375,Canada,338.683.9322,2023-08-17
C01191,53,,183322,UK,7367038689,2023-05-14
C03634,48,user3634@example.com,123448,UK,344.309.4541,2023-01-31
C02602,75,user2602@example.com,132892,Australia,,2023-10-15
C01126,60,user1126@example.com,98798,USA,,2023-03-10
C01116,,user1242@example.com,74825,UK,3598217672,2023-07-23
C04383,39,no-dot@com,146854,USA,9146212299,2023-12-08
C04332,58,user4332@example.com,179634,Canada,=1-937-705-5405,2023-02-20
C03464,51,invalid-email,153777,Australia,432.520.7205,2023-02-06
C00999,200,,,Australia,(618) 145-8572,2023-04-28
C03408,38,user3408@example.com,143768,UK,429 757 7043,2023-01-16
C02685,57,,,Canada,(332) 459-2336,2023-09-28
C01578,38,,137227,UK,(669) 500-4156,2023-03-28
C04806,-1,user4806@example.com,149496,UK,=1-405-293-5249,2023-03-13
C01827,44,user1827@example.com,-10000,Australia,795 587 6302,2023-05-21
C03314,77,user3314@example.com,116807,USA,(653) 538-9071,2023-01-06
C02899,31,user2899@example.com,-10000,USA,6810639622,2023-09-18
C03559,48,,111515,Canada,(145) 537-9036,2023-02-02
C00441,71,user441@example.com,156479,UK,609 336 3205,2023-04-16
C03997,64,user4967@example.com,115990,Australia,962 929 3800,2023-01-06
C01101,77,user1101@example.com,,Canada,8720349513,2023-08-09
C04035,19,user4035@example.com,158949,UK,427.367.3598,2023-01-10
C02269,55,user4002@example.com,108972,Canada,239 840 6618,2023-07-19
C00650,43,user650@example.com,78442,Canada,6333405410,2023-03-06
C01547,59,user@domain.,168419,Australia,(749) 560-2596,2023-01-06
C03561,49,,177717,Australia,3732670325,2023-05-20
C04832,32,invalid-email,110308,Canada,(305) 236-9524,2023-01-15
C03185,,user3185@example.com,169810,Canada,227 197 5033,2023-08-05
C03208,999,user3208@example.com,-10000,USA,685 453 6890,2023-05-01
C03766,36,no-dot@com,42467,Canada,299-303-4320,2023-01-17
C00631,33,user631@example.com,180305,Australia,522 196 8612,2023-09-16
C00673,18,user673@example.com,,Australia,918 964 3654,2023-07-03
C00330,20,user1250@example.com,45735,UK,110.200.7179,2023-11-23
C00483,38,user483@example.com,,Canada,(739) 860-2506,2023-04-30
C01585,0,user1585@example.com,151688,USA,9232015048,2023-03-25
C03096,59,user3096@example.com,86117,Australia,144 409 3992,2023-10-09
C04744,62,user4744@example.com,176161,Canada,962.124.6719,2023-07-24
C03059,65,user3059@example.com,103591,Canada,8060506476,2023-02-18
C01463,44,user1463@example.com,42497,Australia,260 378 2506,2023-03-08
C04074,65,user4074@example.com,49643,USA,942 252 2293,2023-09-10
C04916,999,,174378,Canada,(546) 350-8590,2023-12-23
C02579,36,user2579@example.com,139028,Canada,331-382-3300,2023-12-02
C03826,47,user3826@example.com,90390,USA,=1-744-167-2376,2023-03-27
C00050,68,user50@example.com,-10000,Canada,,2023-07-10
C04304,73,user4304@example.com,158924,UK,(249) 224-1733,2023-04-14
C03078,38,user3078@example.com,179172,Australia,,2023-01-01
C00859,42,user859@example.com,152439,USA,740-557-3045,2023-06-19
,64,user1073@example.com,161040,Germany,880-490-8002,2023-08-16
C00720,25,,166355,Canada,=1-442-499-3064,2023-09-30
C02615,79,user3606@example.com,120369,UK,835 882 4075,2023-11-30
C02426,68,user2632@example.com,150419,UK,116.214.4109,2023-04-19
C04889,19,,192008,USA,8777794369,2023-04-06
C01661,68,user1661@example.com,198735,Australia,,2023-05-05
C00523,36,user1657@example.com,,Canada,727 148 7444,2023-01-21
C02426,31,user2426@example.com,,Canada,583.976.5974,2023-11-01
C04608,,user4608@example.com,108422,Australia,(451) 392-7061,2023-06-08
C02966,-10,user4243@example.com,,UK,334.853.8843,2023-02-04
C04990,150,user4990@example.com,120365,Australia,=1-202-976-5364,2023-09-08
C04458,43,,0,USA,8190081923,2023-09-18
C04491,18,user4491@example.com,148089,Australia,(415) 438-2560,2023-06-20
C03327,36,user3327@example.com,90282,USA,(758) 894-9435,2023-04-09
C04767,68,user4767@example.com,198751,Australia,790 311 7988,2023-03-12
C04140,37,user4140@example.com,132499,Canada,897-571-7523,2023-08-10
C02607,21,user2607@example.com,162201,UK,=1-197-220-4909,2023-09-30
C01386,31,user1386@example.com,82495,Canada,251.590.2535,2023-06-07
C03860,41,,194404,Australia,703 326 4641,2023-01-21
C01400,25,user1400@example.com,147449,Germany,910-208-9886,2023-01-06
C01196,78,user1196@example.com,33327,Australia,537 795 3756,2023-03-02
C01409,54,user1409@example.com,65554,USA,245 101 4675,2023-05-29
C01650,22,user3849@example.com,115366,Canada,374.357.3990,2023-01-14
,21,user1799@example.com,193515,Mexico,3650675666,2023-02-20
C01476,39,user1476@example.com,96809,Australia,(664) 306-1530,2023-10-26
C03272,19,user3272@example.com,54600,USA,476.152.9470,2023-10-19
C00036,61,user36@example.com,57990,UK,941-628-3174,2023-07-09
C03564,51,user3564@example.com,,Canada,855-878-6273,2023-10-10
C02346,30,user2346@example.com,157572,Australia,,2023-01-12
C01260,39,user3231@example.com,105057,UK,433-975-3814,2023-01-16
C02360,39,user2360@example.com,121563,USA,826 603 5009,2023-01-01
C02207,46,user2207@example.com,31539,Australia,243 578 6291,2023-12-03
C04772,35,user4772@example.com,45762,Australia,438.871.5288,2023-11-05
C01287,21,user1287@example.com,73856,Australia,=1-971-884-2931,2023-03-16
C00350,42,user350@example.com,93232,Canada,395 267 7944,2023-02-19
C02138,66,user2138@example.com,,Canada,(268) 586-1004,2023-08-05
C02692,-50,user2692@example.com,50008,UK,276-293-9162,2023-10-25
C04854,25,user4854@example.com,136843,USA,153.482.1958,2023-01-06
,34,user4575@example.com,164854,Canada,=1-888-293-4681,2023-07-31
C01682,36,user1682@example.com,197415,Australia,313.933.9644,2023-06-04
C04635,73,user4635@example.com,107028,Canada,373.964.9160,2023-01-02
C01444,57,user1444@example.com,39221,Brazil,(157) 864-3257,2023-07-05
C03265,52,,85087,Australia,169 460 6430,2023-05-26
C01672,21,user name@domain.com,174771,France,=1-589-777-9029,2023-07-29
C00016,300,user3658@example.com,,UK,735-796-4501,2023-04-12
C01180,64,user1180@example.com,54519,UK,(977) 599-7419,2023-09-04
C02799,64,,,Australia,=1-299-994-6954,2023-03-23
C01693,46,,111780,USA,587-777-9698,2023-08-10
C03899,61,user3899@example.com,106478,Australia,=1-747-447-7913,2023-08-14
C00373,49,user373@example.com,129003,Brazil,(427) 572-3219,2023-12-17
C03635,32,user3635@example.com,150507,Mexico,(883) 943-6817,2023-11-27
C01917,55,user1917@example.com,113291,USA,355-889-9893,2023-08-02
C01358,22,user1358@example.com,50862,UK,146.679.1996,2023-06-09
C01826,38,user1826@example.com,,USA,(198) 781-2740,2023-08-02
C00787,29,user787@example.com,77406,Germany,431 364 7152,2023-10-27
C00470,58,user470@example.com,40728,USA,217.445.3781,2023-04-01
C00141,28,user141@example.com,162473,Canada,(691) 851-6653,Jan 1 2023
C00789,24,user789@example.com,177026,UK,=1-700-342-9076,2023-05-22
C00324,23,user324@example.com,70695,Mexico,478.288.4361,2023-03-10
C00051,61,user51@example.com,150779,Canada,=1-426-377-3319,2023-10-18
C00715,67,,64397,Canada,=1-725-250-7618,2023-02-14
C04503,-5,user4503@example.com,161025,Australia,275-707-7938,2023-01-30
C02841,50,user2841@example.com,61601,USA,(473) 971-5140,2023-12-21
C00595,34,user2447@example.com,50923,UK,213.583.3200,2023-04-04
C04829,79,user4829@example.com,160466,UK,267-265-5592,2023-03-19
C04776,130,user4776@example.com,93079,Australia,=1-348-953-5234,2023-05-05
C04611,61,user4611@example.com,178394,Canada,=1-189-934-6598,2023-08-16
C03036,53,user3036@example.com,83364,Australia,940 583 9922,2023-02-12
C02667,31,user2667@example.com,167293,USA,320 777 8407,2023-03-30
C00407,250,user407@example.com,198798,USA,192-249-5544,2023-06-30
C03381,24,user3381@example.com,86116,UK,=1-771-305-1232,2023-04-11
C01005,39,user1005@example.com,69178,Canada,572 169 2352,2023-01-27
C03226,-100,user3226@example.com,93217,USA,=1-829-178-2103,2023-02-09
C00891,20,user891@example.com,30192,UK,997 908 1691,2023-07-24
C02412,24,user2412@example.com,130088,Canada,(599) 106-6229,2023-03-10
C02546,43,.user@domain.com,122759,USA,319 564 5305,2023-12-27
,34,user4857@example.com,58511,Germany,9234930973,2023-08-25
C02391,0,user2391@example.com,108291,Canada,4683031554,2023-02-18
C03965,78,user3965@example.com,78733,UK,352.782.8676,2023-07-11
C00043,77,.user@domain.com,49008,USA,691-876-6114,2023-04-10
C02831,150,user2831@example.com,130422,Canada,,2023-10-11
C00523,79,,0,Australia,=1-413-400-7571,2023-08-27
C00304,21,user304@example.com,179092,UK,268-382-2835,2023-10-12
C04528,50,user4528@example.com,124533,UK,=1-695-591-3824,2023-08-18
C03772,75,user3772@example.com,163653,Mexico,1436611598,2023-07-10
C00665,51,user665@example.com,106872,Australia,219 606 6681,2023-03-13
C01178,43,user1178@example.com,53989,Canada,4480721612,2023-06-25
C02677,0,user2677@example.com,82335,USA,(130) 764-9109,2023-12-03
C00733,42,.user@domain.com,63783,Canada,=1-316-927-6129,2023-10-22
C02502,55,,137594,UK,978 202 6811,2023-03-27
C01474,79,user1474@example.com,135982,Australia,=1-209-166-4471,2023-04-29
C03506,32,user3506@example.com,74980,USA,522 647 2189,2023-09-02
C03543,0,user3543@example.com,75124,UK,(948) 708-9730,2023-11-03
C02133,66,user2133@example.com,103369,USA,(916) 634-7274,2023-01-15
C01027,40,user1027@example.com,,USA,223 337 4502,2023-12-16
C00962,53,user962@example.com,38026,UK,701.123.1527,2023-10-26
C02890,66,user2890@example.com,0,Australia,790-882-8306,2023-08-15
C03387,72,,171835,UK,5998943805,2023-04-22
C02010,32,user2010@example.com,110165,Canada,542 605 5309,2023-05-22
